date,platform,sort_type,main_ingredients,product_name,review_count,review_rating,skin_type,review_text,url
2026-05-05,oliveyoung,판매순,,[포켓몬 에디션]VT 리들샷100 에센스 50ml기획 (리들샷300 1ml+PDRN에센스1.5ml+포켓몬아크릴포스트잇),"47,048",5,복합성,유명 제품이라 자주 구매해서 사용하고 있어요 기초 첫단계에 딱이에요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254058&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-05,oliveyoung,판매순,,[포켓몬 에디션]VT 리들샷100 에센스 50ml기획 (리들샷300 1ml+PDRN에센스1.5ml+포켓몬아크릴포스트잇),"47,048",5,건성,리들이 있어서 약간의 따가움은 있는데 가볍게 바르기 좋은 것 같습니다,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254058&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-05,oliveyoung,판매순,,[포켓몬 에디션]VT 리들샷100 에센스 50ml기획 (리들샷300 1ml+PDRN에센스1.5ml+포켓몬아크릴포스트잇),"47,048",5,지성,리들샷이 유명해서 구입했어요. 처음 바르면 자극이 느껴져서 조금씩 적응시키려구요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254058&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,??촉촉한 수분감 + 안색 개선 앰플 ??바르고 며칠 안됐는데 얼굴이 환해지는게 느껴져요! 그리고 수분감도 촉촉하게 머금고 있어서 그냥 수분 앰플로도 좋아요! 아침마다 매일 거울봐요 요새..가격도 저렴한데 리필도 줘서 가성비도 짱 좋아요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,묽은 편이라 피부에 바르면 가볍게 흡수되고 끈적임 없이 산뜻하게 마무리돼요. 자극이 거의 없어서 민감할 때도 부담 없이 바르기 좋을 듯 하고 메이크업 전에 사용해도 괜찮았어요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",4,복합성,"효과는 시간이 지나야 알겠지만, 양이 생각보다 작아서 놀랐어요.. 제형이 흡수 잘되고 촉촉한 느낌이라 기대는 되네요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,건성,"트러블 지나간 자리랑 피부톤이 신경 쓰여서 써봤는데, 제형이 가볍게 스며들어서 데일리로 쓰기 부담 없더라고요. 바르고 나면 끈적임 없이 촉촉하게 마무리되면서 피부가 한결 편안해지는 느낌이라 예민한 날에도 손이 가요. 며칠 꾸준히 쓰니까 울긋불긋했던 부분이 조금 정돈된 느낌이고, 전체적으로 피부톤이 맑아 보이는 느낌이 들어서 만족스러웠어요. 화장 전에 발라도 밀림 없이 잘 먹어서 아침 루틴에도 잘 쓰고 있고, 무겁지 않게 진정이랑 흔적 케어 같이 하고 싶을 때 쓰기 괜찮은 세럼이에요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,"기존에 아이소이 잡티 크림, 세럼 모두 사용해봤거든요~ 저한테 잘 맞는다 싶어서 주문해봤는데 요것도 잘 맞는 것 같아요. 얼굴이 칙칙한 톤처럼 보여서 신경쓰였는데 자기 전에 매일 썼더니 요철이 가라앉은 것 같고 모공부위가 좀 환해보여요~~ 앞으로 더 써봐야겠어요. 발림성도 가벼워서 좋고 맘에 들어요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,??아이소이 트러블 흔적세럼 현재 트러블은 별로 없거나 가끔 1개 정도나는 피부인데 좀 더워지는 날씨에 맞게 가벼운 사용감이라 화장전 수분보습이나 여름철에 크림없이 얘만바르는 방법으로 잘 사용할것 같아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,"아이소이가 원래 장미? 그런거로 유명해서 잘 알고 있었는데 트러블 흔적케어용으로 신상품이 나왔드라구요? 그래서 바로 사봤어요히히 일단 제형이 가볍고 흡수가 빨라서 끈적임 없이 데일리로 쓰기 굿 사용하면서 붉은기나 트러블 자국이 조금씩 옅어지는 느낌은 있었어요! 피부가 예민한데 자극 아예 없었습니다 그리구 한두번 썼다고 흔적이 바로 없어지면 그게 더 이상한거져,,, 꾸준히 쓰셔야 뭐든 효과 있어요 드라마틱한 효과를 바로 원하시는 분들에겐 비추드립니다 그리구 본품이 30ml인데 리필이 10ml인게ㅎㅎㅎ... 여기까지 읽어주신분들 도움이 돼요 좋아요 버튼 눌러주시면 너무 감사드려요????",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,세럼이라서 촉촉하게 잘 쓰고 있는 거 같아요 양이 적당히 들어있어요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,복합성,전체적으로 무난해서 어떤 피부 타입에도 잘 맞을 것 같았습니다.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-05,oliveyoung,판매순,,[NEW한정기획] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,"2,915",5,없음,발랐을 때 끈적 거리는 느낌이 없고 금방 흡수되는 타입이라 좋은거 같습니다 근데 또 건조한 느낌은 아니에요! 피부 흔적이 조금씩 옅어지고 있는걸 체감 하고 있어서 쭉 써보려고 합니다.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
