date,platform,sort_type,rank,product_name,brand,volume_ml,regular_price,discount,sales_price,rating,review_count,main_ingredients,ingredients,ing_source,url
2026-05-06,oliveyoung,판매순,11,[트러블모공] 디오디너리 나이아신아마이드 10% + 징크 1% 60ml,디오디너리,60,,,15700,4.7,"11,496","나이아신아마이드, 징크","정제수, 나이아신아마이드(10%), 펜틸렌글라이콜, 징크피씨에이(징크로서,1%), 다이메틸아이소소바이드, 타마린드씨검, 잔탄검, 아이소세테스-20, 에톡시다이글라이콜, 페녹시에탄올, 클로페네신",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158615&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=11
2026-05-06,oliveyoung,판매순,12,[5월 올영픽/11대 모공솔루션] 리쥬란 더마 힐러 포어 타이트닝 앰플 30ml [한정기획(+토너패드2매X6)/단품],리쥬란,30,47000,45%,25900,4.9,"2,180",리쥬란,"[리쥬란 더마 힐러 포어 타이트닝 앰플] 정제수, 부틸렌글라이콜, 글리세린, 알로에베라잎즙, 오이열매추출물, 나이아신아마이드, 1,2-헥산다이올, 버지니아풍년화추출물, 글루코노락톤, 락틱애씨드, 하이드롤라이즈드디엔에이, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글라이콜릭애씨드, 소듐하이드록사이드, 소듐하이알루로네이트, 잔탄검, 귀리커넬추출물, 포트마리골드추출물, 프로판다이올,카라멜, 흰버드나무껍질추출물, 라미나리아 오크롤레우카추출물, 살리실릭애씨드, 알란토인, 다이소듐이디티에이, 에틸헥실글리세린, 아라비아고무나무검, 아데노신, 펜틸렌글라이콜, 소듐만노오스포스페이트, 만노오스, 라이신, 베르가모트오일, 라벤더오일, 프롤린, 카퍼설페이트, 서양톱풀추출물, 카프릴로일살리실릭애씨드, 자몽껍질오일 [리쥬란 더마 힐러 포어 타이트닝 패드] 정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 알로에베라잎즙, 포트마리골드추출물, 귀리커넬추출물, 오이열매추출물, 하이드록시아세토페논,트로메타민, 폴리글리세릴-10라우레이트, 살리실릭애씨드, 글루코노락톤, 카프릴릴글라이콜, 락틱애씨드, 카보머, 1,2-헥산다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 잔탄검, 토코페롤, 아데노신, 셀룰로오스검, 라미나리아 오크롤레우카추출물, 하이드롤라이즈드디엔에이, 버지니아풍년화추출물, 카프릴로일살리실릭애씨드, 고산바위바늘꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 메틸다이아이소프로필프로피온아마이드, 다이포타슘글리시리제이트, 카놀라오일, 시트릭애씨드, 당근씨오일, 토코페릴아세테이트, 해바라기씨오일, 당근추출물, 다이소듐이디티에이, 베타-카로틴",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243084&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=13
2026-05-06,oliveyoung,판매순,13,[트러블1등/단독기획] 파티온 노스카나인 트러블 세럼 50ml 기획(+15ml+마스크 1매),파티온,90,38000,27%,27900,4.9,"82,303","소듐헤파린, 판테놀, 병풀추출물","정제수, 글리세린, 다이프로필렌글라이콜, 판테놀, 1,2-헥산다이올, 펜틸렌글라이콜, 소듐하이알루로네이트, 다이에톡시에틸석시네이트, 하이드록시에틸우레아, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 트로메타민, 알란토인, 하이드록시아세토페논, 에틸헥실글리세린, 폴리글리세릴-10라우레이트, 석시닉애씨드, 잔탄검, 소듐헤파린, 쑥잎추출물, 병풀추출물, 사과추출물, 토코페롤, 카프릴릴/카프릴글루코사이드, 하이드로제네이티드레시틴, 세라마이드엔피",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219717&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=14
2026-05-06,oliveyoung,판매순,14,[1+1 리필기획] 이니스프리 레티놀 시카 흔적 앰플 30ml 리필 기획 토이 스토리 5 에디션,이니스프리,60,52000,47%,27400,4.8,"14,211",레티놀,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 다이부틸아디페이트, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 하이드로제네이티드레시틴, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 해바라기씨오일, 콜레스테롤, 알란토인, 돌콩오일, 토코페롤, 토코페릴아세테이트, 소듐메틸스테아로일타우레이트, 프로판다이올, 당근추출물, 에틸헥실글리세린, 아데노신, 아시아티코사이드, 마데카식애씨드, 녹차씨추출물, 아시아틱애씨드, 레티놀(500IU/g), 스테아릴글리시레티네이트, 하이알루로닉애씨드, 만니톨, 세라마이드엔피, 베타-글루칸, 베타-카로틴, 피토스핑고신, 비에이치티, 살리실릭애씨드, 아세틸테트라펩타이드-11",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254112&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=15
2026-05-06,oliveyoung,판매순,15,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,넘버즈인,60,46000,37%,28900,4.7,"17,746","글루타치온, 비타민C, 트라넥사믹애씨드","정제수, 부틸렌글라이콜, 나이아신아마이드(50,000 ppm), 판테놀(50,000 ppm), 트라넥사믹애씨드(40,000 ppm), 1,2-헥산다이올, 네오펜틸글라이콜다이카프레이트, 카프릴릭/카프릭트라이글리세라이드, 솔비톨, 월귤추출물, 아이리쉬모스추출물, 시어버터, 사탕수수추출물, 알파-알부틴, 비피다발효용해물, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 흰목이버섯추출물, 펜틸렌글라이콜, 글리세린, 3-O-에틸아스코빅애씨드(2,000 ppm), 비사보롤, 트로메타민, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 알란토인, 글루타티온(100 ppm), 세라마이드엔피, 베타-글루칸, 다이포타슘글리시리제이트, 토코페롤, 아스코빅애씨드(1 ppb), 아스코빌글루코사이드(1 ppb), 토코페릴아세테이트, 하이드록시프로필사이클로덱스트린, 유비퀴논, 티옥틱애씨드, 포타슘하이드록사이드, 베헤닐알코올, 카보머, 잔탄검, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189837&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=16
2026-05-06,oliveyoung,판매순,16,[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,아누아,60,64000,57%,27500,4.8,"3,782",,"정제수, 글리세린, 나이아신아마이드(10%), 트라넥사믹애씨드(4%), 부틸렌글라이콜, 다이에톡시에틸석시네이트, 1,2-헥산다이올, 알부틴, 펜틸렌글라이콜, 소듐하이알루로네이트, 잔탄검, 베타인살리실레이트, 알파-알부틴, 수크로오스팔미테이트, 아이비고드열매추출물, 한련초추출물, 하이드로제네이티드레시틴, 젤란검, 퀸즈랜드넛오일, 올리브오일, 호호바씨오일, 포도씨오일, 소듐파이테이트, 셀룰로오스, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 사이아노코발아민, 폴리글루타믹애씨드, 3-O-에틸아스코빅애씨드, 세라마이드엔피, 덱스트린, 카카오추출물, 하이드롤라이즈드하이알루로닉애씨드, 편백잎추출물, 복사나무꽃추출물, 녹차씨오일, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 효모발효추출물, 병풀추출물, 쑥잎추출물, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226201&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=17
2026-05-06,oliveyoung,판매순,17,[화잘먹] 넘버즈인 3번 보들보들 모공결 세럼 30ml 더블 기획,넘버즈인,60,42000,37%,26400,4.9,"3,076","비피다, 바쿠치올, 나이아신아마이드","비피다발효용해물, 갈락토미세스발효여과물, 부틸렌글라이콜, 메틸글루세스-20, 정제수, 나이아신아마이드, 피이지-90, 1,2-헥산다이올, 글리세린, 스쿠알란, 알테로모나스발효추출물, 실크추출물, 염소유추출물, 락토바실러스발효용해물, 바쿠치올, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 판테놀, 아데노신, 글리세레스-26, 잔탄검, 다이포타슘글리시리제이트, 코직애씨드, 폴리글리세릴-3다이스테아레이트, 글리세릴스테아레이트에스이, 글리세릴스테아레이트시트레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 카보머, 트로메타민, 알란토인, 에틸헥실글리세린, 카프릴릴글라이콜, 트로폴론, 다이소듐이디티에이",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250773&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=18
2026-05-06,oliveyoung,판매순,18,[글로벌 대란템/올영선런칭] 유세린 티아미돌 부스터 세럼 30ml,유세린,30,69000,44%,38900,4.8,158,티아미돌,"정제수,변성알코올,부틸렌글라이콜,글리세린,아이소프로필팔미테이트,세테아릴아이소노나노에이트,다이아이소프로필아디페이트,프로필헵틸카프릴레이트,다이스타치포스페이트,세테아릴알코올,하이드록시프로필스타치포스페이트,글리세릴스테아레이트,소듐하이알루로네이트,페녹시에탄올,향료,다이메티콘,토코페롤,에틸헥실글리세린,트라이소듐이디티에이,데하이드로잔탄검,소듐스테아로일글루타메이트,아이소부틸아미도티아졸릴레조시놀,잔탄검,소듐아스코빌포스페이트,젤란검,글루코실루틴,시트릭애씨드,창과감초뿌리추출물,아이소쿼시트린,소듐클로라이드",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000253729&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=19
2026-05-06,oliveyoung,판매순,19,[5월 올영픽/리쥬란 시그니처] 리쥬란 턴오버 앰플 듀얼 이펙트 10ml 더블 단독기획,리쥬란,20,50000,27%,36580,4.9,"12,081","하이드롤라이즈드디엔에이, 제로틴","서양산딸기잎추출물, 스페인감초뿌리추출물, 포트마리골드꽃추출물, 알로에베라잎즙, 로우스위트블루베리추출물, 검은뽕나무열매추출물, 알부틴, 부틸렌글라이콜, 글리세린, 폴리솔베이트20, 하이드롤라이즈드디엔에이, 제로틴/하이드롤라이즈드디엔에이, 소듐하이알루로네이트, 카보머, 잔탄검, 아데노신, 토코페릴아세테이트, 나이아신아마이드, 비사보롤, 피이지-6, 정제수, 카프릴릴글라이콜, 에틸헥실글리세린, 헥실렌글라이콜, 1,2-헥산다이올, 다이프로필렌글라이콜, 소듐클로라이드, 트레할로오스, 우레아, 세린, 펜틸렌글라이콜, 글리세릴폴리아크릴레이트, 알진, 풀루란, 다이소듐포스페이트, 포타슘포스페이트, 스쿠알란, 하이드로제네이티드레시틴, 세라마이드엔피, 올레익애씨드, 이눌린라우릴카바메이트, 콜레스테롤",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216520&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=20
2026-05-06,oliveyoung,판매순,20,[장도연 PICK] 메디힐 PDRN 모공 탄력 세럼 40+40ml 더블 기획,메디힐,80,36900,39%,22400,4.8,"5,357",피디알엔,"(로즈성분* 표시) 정제수, 부틸렌글라이콜, 글리세린, 아이소펜틸다이올, 1,2-헥산다이올, 세틸에틸헥사노에이트, 나이아신아마이드, *다마스크장미꽃수, 아이리쉬모스추출물, 사탕수수추출물, 편백오일, 장미꽃오일, 소듐하이알루로네이트, *장미추출물, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 스쿠알란, 베타인, 판테놀, 폴리아크릴레이트크로스폴리머-6, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐스테아로일글루타메이트, 소듐폴리아크릴레이트, 하이드로제네이티드레시틴, 세테아릴글루코사이드, 에틸헥실글리세린, 아데노신, 시트릭애씨드, 솔비탄아이소스테아레이트, 소듐파이테이트, 덱스트린, 베타-글루칸, 다이프로필렌글라이콜, 사이아노코발아민, 펜틸렌글라이콜, 소듐디엔에이(1ppm), 토코페롤, 카프릴릴/카프릴글루코사이드, 세라마이드엔피, 올리고펩타이드-1, 세테아릴알코올, 잔탄검, 치자추출물",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232179&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=22
2026-05-06,oliveyoung,판매순,21,[물광리프팅] 성분에디터 실크펩타이드 EGF 하트핏 볼륨 리프팅 앰플 40ml 더블기획,성분에디터,80,43000,47%,22900,4.8,"2,358","실크펩타이드, EGF, 9GF","실크수(69.9 %), 부틸렌글라이콜, 정제수, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 카보머, 트로메타민, 피피지-13-데실테트라데세스-24, 프로판다이올, 아데노신, 아이리쉬모스가루,아가, 하이드록시에틸셀룰로오스, 다이소듐이디티에이, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 합성플루오르플로고파이트, 돌콩펩타이드(100 ppm), 베타인, 판테놀, 티타늄디옥사이드, 적색산화철,마이카, 젤란검, 마그네슘아스코빌포스페이트, 병풀추출물, 하이드롤라이즈드콜라겐, 약모밀추출물, 틴옥사이드, 에틸헥실글리세린, 스쿠알란, 하이드로제네이티드폴리아이소부텐, 벤질글라이콜, 레시틴, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 카프릴릴글라이콜, 하이드로제네이티드레시틴, 에스에이치-폴리펩타이드-121(204 ppb), 카프릴릭/카프릭트라이글리세라이드, 소듐팔미토일사코시네이트, 토코페롤,카페오일헥사펩타이드-65(104 ppb), 소듐하이알루로네이트크로스폴리머, 아세틸글루타민, 헵타소듐헥사카복시메틸다이펩타이드-12(54 ppb),하이드롤라이즈드하이알루로닉애씨드, 바실러스/폴릭애씨드/돌콩발효추출물, 금, 소듐포스페이트, 콜라겐, 미리스토일펜타펩타이드-17(14 ppb),미리스토일펜타펩타이드-4(14 ppb), 에스에이치-폴리펩타이드-123(14 ppb), 하이드록시프로필트라이모늄하이알루로네이트, 덱스트란, 벤조익애씨드, 소듐벤조에이트, 하이드롤라이즈드엘라스틴, 팔미토일펜타펩타이드-5(9 ppb), 아세틸테트라펩타이드-3(7 ppb), 카퍼트라이펩타이드-1(6 ppb), 팔미토일펜타펩타이드-4(5 ppb), 아세틸헥사펩타이드-8(5 ppb), 팔미토일테트라펩타이드-7(4 ppb), 에스에이치-데카펩타이드-7 (4 ppb), 에스에이치-옥타펩타이드-4(4 ppb), 에스에이치-올리고펩타이드-9(4 ppb), 에스에이치-펜타펩타이드-19(4 ppb), 팔미토일트라이펩타이드-1(4 ppb), 트라이펩타이드-32(4 ppb), 에스알-(올리고펩타이드-91클로스트리듐보툴리눔폴리펩타이드-1)(4 ppb), 에스에이치-올리고펩타이드-1(4 ppb), 에스에이치-폴리펩타이드-1(4 ppb), 에스에이치-올리고펩타이드-2(4 ppb), 에스에이치-폴리펩타이드-11(4 ppb), 에스에이치-폴리펩타이드-9(4 ppb), 에스에이치-폴리펩타이드-16(4 ppb), 에스에이치-폴리펩타이드-22(4 ppb), 에스에이치-폴리펩타이드-3(4 ppb),에스에이치-폴리펩타이드-19(4 ppb), 에스에이치-폴리펩타이드-62(4 ppb), 붉은토끼풀꽃추출물, 하이알루로닉애씨드, 지모뿌리추출물, 소듐아세틸레이티드하이알루로네이트",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235179&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=23
2026-05-06,oliveyoung,판매순,22,[포켓몬 에디션] VT 리들샷 300 에센스 50ml 기획 (+PDRN 에센스 1.5ml*2+피카츄 러기지택),VT,53,43000,39%,26100,4.8,"6,220","피디알엔, 병풀추출물, 프로폴리스추출물","정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 부틸렌글라이콜, 마카다미아씨오일, 1,2-헥산다이올, 에틸헥실팔미테이트, 실리카, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 글리세레스-26, 에틸헥실글리세린, 카프릴릴글라이콜, 아데노신, 소듐폴리아크릴레이트, 병풀추출물, 소듐하이알루로네이트, 카프릴릴/카프릴글루코사이드, 솔비탄올리에이트, 잔탄검, 프로폴리스추출물, 아시아티코사이드, 마데카소사이드, 마데카식애씨드, 아시아틱애씨드, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 트레오닌, 프롤린, 발린, 아이소류신, 히스티딘, 메티오닌, 시스테인",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254064&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=24
2026-05-06,oliveyoung,판매순,23,[하루특가/도훈PICK/7일잡티샷] 비긴스 바이 정샘물 나이아신아마이드10  흔적세럼 리필기획,비긴스 바이 정샘물,60,42000,43%,23900,4.9,"3,079","나이아신아마이드, 글루타치온, 구아바열매추출물","정제수, 나이아신아마이드, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 알파-알부틴, 글리세린, 에칠아스코빌에텔, 비타민나무수, 글루타티온(100ppm), 구아바열매추출물(100ppm), 소듐하이알루로네이트, 아데노신, 병풀잎추출물, 판테놀, 알란토인, 마데카소사이드, 아시아티코사이드, 토코페롤, 하이드로제네이티드레시틴, 펜틸렌글라이콜, 글리세릴폴리메타크릴레이트, 폴리글리세릴-10라우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 하이드롤라이즈드스클레로튬검, 에틸헥실글리세린, 사이아노코발아민, 잔탄검, 클레리오일, 필리핀오렌지껍질오일, 광곽향오일, 리모넨",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231545&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=25
2026-05-06,oliveyoung,판매순,24,[품절대란/수부지 화잘먹 세럼] 믹순 히알레배 포어 버블 세럼 70ml,믹순,70,14900,34%,9900,4.8,"6,583","히알루론산, 폴리글루타믹애씨드, 버지니아풍년화수","정제수, 1,2-헥산다이올, 나이아신아마이드, 프로판다이올, 트레할로오스, 판테놀, 폴리글루타믹애씨드, 코코-글루코사이드, 알란토인, 버지니아풍년화수, 소듐시트레이트, 에틸헥실글리세린, 다이포타슘글리시리제이트, 아데노신, 글리세린, 시트릭애씨드, 부틸렌글라이콜, 소듐파이테이트, 하이드록시에틸셀룰로오스, 바실러스발효물, 병풀캘러스세포외소포, 풀루란, 소듐하이알루로네이트(1,000ppb), 메틸프로판다이올, 폴리글리세릴-4카프레이트, 글라이신, 글루코노락톤, 카프릴로일살리실릭애씨드, 트로메타민, 글루타믹애씨드, 알지닌, 벤질글라이콜, 세틸에틸헥사노에이트, 소듐하이알루로네이트크로스폴리머(1ppb), 세테아릴올리베이트, 솔비탄올리베이트",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000238406&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=26
2026-05-06,oliveyoung,판매순,25,[1등모공앰플] 성분에디터 그린토마토 NMN 포어 리프팅 앰플 40ml 더블기획,성분에디터,80,36000,45%,19800,4.8,"2,492","니코틴아마이드, 나이아신아마이드, 아데노신","토마토수(680,000 ppm), 정제수, 부틸렌글라이콜, 글리세린, 자일리톨, 1,2-헥산다이올, 다이프로필렌글라이콜, 나이아신아마이드, 니코틴아마이드모노뉴클레오타이드(10,000 ppm), 트레할로오스, 잔탄검, 카보머, 페닐트라이메티콘, 트로메타민, 알란토인, C12-13알케스-9, 폴리메틸실세스퀴옥세인, 소듐시트레이트, 에틸헥실글리세린, 잇꽃꽃추출물, 메틸다이하이드로자스모네이트, 다이포타슘글리시리제이트, 아데노신, 다이소듐이디티에이, 치자추출물, 덱스트린, 토마토추출물(200 ppm), 에틸렌브라실레이트, 글루코노락톤, 판테놀, 2-t-부틸사이클로헥실아세테이트, 칡뿌리추출물, 달맞이꽃꽃추출물, 대왕소나무잎추출물, 당느릅나무뿌리추출물, 피브로넥틴, 니코틴아마이드아데닌다이뉴클레오타이드, 소듐하이알루로네이트, 아데노신트라이포스페이트, 하이드로제네이티드레시틴, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 하이드로제네이티드폴리아이소부텐, 벤질글라이콜, 세라마이드엔피, 토코페롤, 하이드롤라이즈드엘라스틴, 폴리글리세릴-10라우레이트, 데이지꽃추출물, 수용성프로테오글리칸, 유채스테롤, 토마토즙(0.1 ppm), 토마토열매/잎/줄기추출물(0.1 ppm), 페네틸알코올, 하이드롤라이즈드콜라겐, 라즈베리케톤, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 콜레스테롤, 라이소레시틴, 올레익애씨드, 글라이코사미노글리칸, 소듐클로라이드, 포타슘포스페이트, 포타슘클로라이드, 다이소듐포스페이트, 하이드롤라이즈드식물성단백질, 지모뿌리추출물, 라이코펜, 콜라겐추출물, 리날릴아세테이트, 에틸리날룰, 유칼립톨, 메틸렌다이옥시페닐메틸프로판알, 헥세닐아세테이트, 2,4-다이메틸-3-사이클로헥신카복스알데하이드, 3-헥센올",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235178&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=28
2026-05-06,oliveyoung,판매순,26,[자극도ZERO]아이오페 레티놀 슈퍼 바운스 세럼 20ml 기획 (+15ml),아이오페,20,33000,15%,27900,4.8,"5,265",레티놀,"정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 락토바실러스발효용해물, C14-22알코올, 시어버터, 팔미틱애씨드, 해바라기씨오일, 스테아릭애씨드, 글리세릴스테아레이트, 피이지-100스테아레이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이메틸아이소소바이드, C12-20알킬글루코사이드, 돌콩오일, 카보머, 만니톨, 당근추출물, 글리세릴카프릴레이트, 트로메타민, 다이소듐이디티에이, 코질메틸렌다이옥시신나메이트, 에틸헥실글리세린, 펜틸렌글라이콜, 잔탄검, 마데카소사이드, 하이드록시피나콜론레티노에이트, 솔비탄아이소스테아레이트, 레티놀, 트레할로오스, 베타-카로틴, 토코페롤, 비에이치티, 아라비아고무나무검, 아세틸테트라펩타이드-11, 하이드로제네이티드포스파티딜콜린, 편백잎추출물, 데카펩타이드-4, 소듐올리에이트, 프로필렌글라이콜알지네이트, 벼에스에이치-올리고펩타이드-1 * 레티놀 함량 509 IU/g",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250344&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=29
2026-05-06,oliveyoung,판매순,27,[한정기획] 셀리맥스 더 비타 A 레티날 샷 타이트닝 부스터 15ml 기획 (+3ml),셀리맥스,18,30000,23%,23100,4.8,907,"레티날, 판테놀, 매트릭실 3000","정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 나이아신아마이드, 다이아이소스테아릴말레이트, 1,2-헥산다이올, 폴리프로필실세스퀴옥세인, 판테놀, 세테아릴올리베이트, 세테아릴글루코사이드, 솔비탄올리베이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 레시틴, 카보머, 알지닌, 다이메티콘/비닐다이메티콘크로스폴리머, 토코페롤, 레틴알(0.1%), 잔탄검, 에틸헥실글리세린, 아데노신, 솔비탄아이소스테아레이트, 소듐락테이트, 하이드롤라이즈드해면, 다이소듐이디티에이, 폴리솔베이트20, 아스코빅애씨드, 글루코오스, 팔미토일트라이펩타이드-1, 팔미토일테트라펩타이드-7",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250199&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=30
2026-05-06,oliveyoung,판매순,28,코스알엑스 어드밴스드 더 비타민C 23 세럼 20g,코스알엑스,,25000,26%,18600,4.7,169,"비타민C, 비타민E, 히알루론산","정제수, 아스코빅애씨드(23%), 부틸렌글라이콜, 다이메티콘, 판테놀, 3-O-에틸아스코빅애씨드, 스쿠알란, 소듐하이드록사이드, 카페인, 소듐하이알루로네이트, 소듐메타포스페이트, 아데노신, 아세틸글루코사민, 치자추출물, 알란토인, 덱스트린, 토코트라이엔올, 토코페롤, 오일팜오일, 알지닌, 나이아신아마이드, 펜틸렌글라이콜, 글루타티온, 해바라기씨오일, 메틸트라이메티콘, 잇꽃씨오일, 동백나무씨오일, 당근추출물, 스페인감초뿌리추출물, 베타-카로틴",html,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000235051&dispCatNo=100000100010014&trackingCd=Cat100000100010014_MID&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=31
