date,platform,goodsNo,sort_type,rank,main_ingredients,main_ingredients_kor,product_name,product_name_clean,review_count,review_rating,skin_type,review_text,url
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/쿨톤/잡티/모공,✔️촉촉한 수분감 + 안색 개선 앰플 💛바르고 며칠 안됐는데 얼굴이 환해지는게 느껴져요! 그리고 수분감도 촉촉하게 머금고 있어서 그냥 수분 앰플로도 좋아요! 아침마다 매일 거울봐요 요새..가격도 저렴한데 리필도 줘서 가성비도 짱 좋아요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/여름쿨톤/트러블/모공,묽은 편이라 피부에 바르면 가볍게 흡수되고 끈적임 없이 산뜻하게 마무리돼요. 자극이 거의 없어서 민감할 때도 부담 없이 바르기 좋을 듯 하고 메이크업 전에 사용해도 괜찮았어요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,민감성/가을웜톤/피지과다/모공,아이소이 로즈 세럼을 잘 쓰고 있어서 새로 나온 스팟 세럼도 구매해 봤어요 기획 제품이라 본품에 리필도 들어있어서 좋았어요! 평소에 트러블 흔적도 고민이고 트러블이 종종 올라오는 편이라 고민이 많았거든요 마데카소사이드 성분이 저랑 잘 맞는 편인데 마데카소사이드와 아이소이 로즈 성분도 같이 들어가 있어서 더 좋았던 것 같아요 끈적임이 전혀 없고 발림성이 부드럽고 순한 편이라 아침저녁으로 바르기 좋아요 꾸준히 사용하면 트러블에 더 많은 효과를 볼 수 있을 것 같아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",4.0,복합성/여름쿨톤/각질/트러블,"효과는 시간이 지나야 알겠지만, 양이 생각보다 작아서 놀랐어요.. 제형이 흡수 잘되고 촉촉한 느낌이라 기대는 되네요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/봄웜톤/잡티/모공,"트러블 케어용으로 아이소이 브라이트닝 카밍 스팟 세럼을 사용해봤어요. 아이소이 제품은 전반적으로 순한 편이라 믿고 쓰는 편인데, 이번 제품도 자극 없이 부드럽게 발려서 만족스러웠어요. 흡수력도 좋아서 바르고 나면 끈적임 없이 산뜻하게 마무리돼요. ⸻ ✔️ 빠른 흡수력 피부에 쏙 흡수돼 겉도는 느낌이 없어요. ✔️ 자극 적은 사용감 민감한 부위에도 부담 없이 사용할 수 있어요. ✔️ 가벼운 마무리감 끈적이지 않아 데일리로 쓰기 좋아요. ⸻ 총평 꾸준히 사용하면 효과를 기대해볼 수 있는 순한 스팟 세럼이에요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/웜톤/모공,세럼이라서 촉촉하게 잘 쓰고 있는 거 같아요 양이 적당히 들어있어요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/쿨톤/잡티/미백,전체적으로 무난해서 어떤 피부 타입에도 잘 맞을 것 같았습니다.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,복합성/쿨톤/트러블/블랙헤드,🩵아이소이 트러블 흔적세럼 현재 트러블은 별로 없거나 가끔 1개 정도나는 피부인데 좀 더워지는 날씨에 맞게 가벼운 사용감이라 화장전 수분보습이나 여름철에 크림없이 얘만바르는 방법으로 잘 사용할것 같아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,건성/웜톤/주름/각질,"40대 아저씨입니다.^^ 나이먹고 피부관리에 관심이 생겨서 이것저것 검색해서 구매를하고 사용을하게되네요ㅎ 이제품도 미백에 도움이된다고해서 구입하고 사용을해봤는데, 바르고나니깐 끈적임없이 피부가 촉촉한게 좋은것같네요. 아직 몇일 사용은 안해봐서 미백은 좀더 써보면 알수있을것같네요ㅎㅎ 올리브영에서 좋은가격에 좋은제품을 구입할수있어 좋은것같아요ㅎㅎ",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000250253,판매순,3,,,[포카이벤트] 아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필 기획,아이소이 브라이트닝 카밍 스팟 세럼 총 70ml 대용량 리필,"2,837",5.0,,텍스처는 묽은 젤 타입인데 퍼짐성 좋고 끈적임 없이 바로 흡수됨. 세럼 특유의 번들거림도 거의 없어서 지성 피부도 부담 없이 쓸 수 있는 편 자국 부위에 집중적으로 올려봤는데 2주 정도 지나니까 붉은 기가 옅어지는 게 보임. 극적인 변화는 아닌데 꾸준히 쓰면 달라지는 타입인 것 같음 트러블이 새로 올라오는 것도 예전보다 줄었음. 진정 효과가 있긴 한 듯 70ml 리필 기획이라 용량 대비 가성비는 괜찮음. 향은 약하게 나는데 거슬리는 수준은 아님 자국 케어 세럼 찾는 사람한테 무난하게 추천할 수 있음. 재구매 고려중,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000250253&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-03,oliveyoung,A000000231293,판매순,4,,,[포켓몬 에디션/5월올영픽/1+1] 프리메라 비타티놀 바운시 리프트 세럼 30g 기획/단품,프리메라 비타티놀 바운시 리프트 세럼 30g 기획/,"3,832",5.0,건성/가을웜톤/잡티/미백,꾸준히쓰면 안색이 밝아지나? 매끈해지나? 싶지만 효과가 미미했어요 새로나온 핑크세럼은 조금더 안색이 밝아지는느낌이에요! -사진은 왼(핑크) 오 (노랑) 세럼입니당! 둘다 가벼운제형이러 흡수가 빠른편이고 바르고나면 약간의 광이 돌아요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231293&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-03,oliveyoung,A000000231293,판매순,4,,,[포켓몬 에디션/5월올영픽/1+1] 프리메라 비타티놀 바운시 리프트 세럼 30g 기획/단품,프리메라 비타티놀 바운시 리프트 세럼 30g 기획/,"3,832",5.0,건성/가을웜톤/잡티/미백,리프팅? 미백? 효과가 미미하지만 컨디션유지용으로 써요! 부모님도 무난하게 괜찮다고 하십니당 피부에 자극은 거의없어요!,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231293&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-03,oliveyoung,A000000231293,판매순,4,,,[포켓몬 에디션/5월올영픽/1+1] 프리메라 비타티놀 바운시 리프트 세럼 30g 기획/단품,프리메라 비타티놀 바운시 리프트 세럼 30g 기획/,"3,832",5.0,건성/웜톤/주름/트러블,악건성 피부라서 비타민 제품 바르면 건조한 경우가 있어서 매일 사용하지는 못했는데 이 제품은 매일 사용해도 건조함이 없어서 데일리 케어로 좋았어요 보통 레티놀은 저녁에만 사용해야 한다고 알고 있는데 이 제품은 아침/저녁 모두 사용할 수 있도록 자극은 줄이고 효능은 올렸기 때문에 화장전에 사용해도 밀림 없었어요 버터빛 반투명 제형으로 가볍고 흡수가 빨라서 바르고 나면 쫀쫀하면서 끈적임 없이 마무리돼요 지금까지 사용해봤을때 전체적으로 거칠어보이는 피부결 정돈이 돼서 꾸준히 사용해 보려고 해요 저와같이 건조해서 비티민 제품을 잘 사용하지 못한 사람들에게 도움이 되기를 바라며 제 글이 도움되었다면 아래에👇🏻도움돼요 버튼 한번 꾹 눌러주시면 감사하겠습니다..🫶🏻,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231293&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
2026-05-03,oliveyoung,A000000231293,판매순,4,,,[포켓몬 에디션/5월올영픽/1+1] 프리메라 비타티놀 바운시 리프트 세럼 30g 기획/단품,프리메라 비타티놀 바운시 리프트 세럼 30g 기획/,"3,832",4.0,민감성/봄웜톤/잡티/블랙헤드,레티놀과 비타민을 한꺼번에 챙기고 싶어서 구매했는데 수분세럼 위주로 바르는 민감성 기준으로는 제형이나 마무리감이 살짝 아쉽지만 크게 자극적이지 않고 피부톤이 정돈되는게 느껴져서 좋은 것 같아요💛,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000231293&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=4
