date,platform,sort_type,rank,main_ingredients,product_name,review_count,review_rating,skin_type,review_text,url
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성/웜톤/잡티/미백,끈적임없이 촉촉해요 워낙 끈적이게 발리는건 싫어하는스타일인데 좋아서 재구매해서 쓰고있어요 예민피부인데 트러블도안나고 좋습니당,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성/웜톤/미백/각질,건성피부인데 잘맞아요 워낙 건조한피부라 왠만한 세럼들 촉촉하다고 못느끼는데 이건 너무 촉촉해요 아침저녁 바르고있는데 피부진정에 좋아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성/쿨톤/미백/각질,예전에도 구매해서 썼는데 너무 좋아서 다쓰고 이번에도 재구매했어요~ 건성이고 피부 예민해서 피부트러블자주나는데 트러블 흔적때문에 고민이였었거든요 확실히 트러블흔적도 옅어지고 촉촉해서 데일리로 쓰는제품이에요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성/쿨톤/잡티/미백,막 바르기 넘 좋아요 촉촉하고 부드러워요 담에 또 구매할게요~~,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,복합성/쿨톤/잡티/미백,메디힐 마데카소라인은 진짜 하나같이 좋아서 꾸준히 사용하면 너무 좋았어여 !,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,민감성/웜톤/잡티/미백,계속 썼던 제품이라 떨어질때쯤 또 샀어요. 잘 흡수되고 자극이 없어서 좋아요.,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성/쿨톤/주름/블랙헤드,요즘 피부에 진짜 뭐가 나서 무슨 제품을 써야고민하던찰나에 저번에 썼다가 생각봗 잘 가라앉은게 생각나서 이번에 다시 구매했어요 원쁠원기획으로 사고싶었는데 오늘드림 다 품절이라 그냥 단품구매했는데 용량이 확실히 적긴해요 근데 민감성피부인데도 이거 쓰면 따갑지도 않고 생각보다 확실하게 가라앉아서 저한테는 잘맞아서 흡수도잘되고 흔적도 살짝 연하지는 느낌도 나고 아주 잘쓰고있어요 건성인데 보습감은 살짝 부족하지만 이거 쓰고 크림까지 쓰면 완벽합니다 오늘드림으로 빠르게 받을수있어서 좋고 다음단계가 밀리지 않아서 너무 좋아요 앞으로도 잘쓸거같고 더 큰용량좀 있었으면 좋겠어요 스포이드타입도 잘나와서 속이 아주 편해요 추천합니다 마데카소사이드 성분자체가 저랑 잘 맞는거같아서 아주 좋아요 스킨바르고 쓰는 편입니다 아침저녁 둘다 써도 밀리지 않아요,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,복합성/겨울쿨톤/잡티/미백,"제가 너무너무 애용해서 다 사용하몀 구매하는 제품이에요~ 피부에 자극 없이 순해서 바르기에 부담 없고, 촉촉해서 좋아요~",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,,"기획세트는 한화팬인데 손목밴드가 넘 맘에들어요!! 트러블이 올라온 뒤 남는 붉은 흔적 때문에 항상 고민이었는데, 이 세럼을 꾸준히 사용하면서 피부가 한결 편안해지고 톤도 조금씩 균일해지는 느낌을 받았어용. 마데카소사이드 성분 덕분인지 자극받은 피부를 빠르게 진정시켜주는 느낌이 있고, 바르는 순간 수분감이 촉촉하게 채워지면서 속건조까지 잡아줘서 만족스럽더라구요~ 제형은 묽고 가벼운 편이라 끈적임 없이 빠르게 흡수되고, 아침에 사용해도 화장이 밀리지 않아 데일리로 쓰기 좋아요. 특히 40+40ml 기획이라 용량 부담 없이 넉넉하게 사용할 수 있어서 더 마음에 들었고, 꾸준히 관리용으로 쓰기에 가성비까지 챙길 수 있는 제품이라 쟁여두고 사용해도 될정도로 만족감이 큰 세럼이에요!~!",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
2026-05-04,oliveyoung,판매순,3,,[KBO 콜라보 손목밴드 증정] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml 기획,"32,763",5.0,건성,"날씨가 더워지면서 끈적이는 제품은 부담스러웠는데, 이 제품은 바른 뒤 산뜻하게 마무리되고 겉돌지 않아 금방 흡수돼요. 자극 없이 순해서 데일리로 쓰기 좋네요. 요즘 잡티가 신경 쓰여서 구매했는데, 피부 진정과 장벽 케어에도 도움을 주는 제품이라 아침저녁으로 꾸준히 사용하고 있어요.",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000252908&dispCatNo=100000100010014&trackingCd=Cat100000100010014_Small&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=3
